"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","gadm.level0.gid","gadm.level0.name","gadm.level1.gid","gadm.level1.name","gadm.level2.gid","gadm.level2.name","gadm.level3.gid","gadm.level3.name","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","identifier","recordedBy","catalogNumber","vernacularName","institutionCode","county","locality","collectionCode","gbifID","occurrenceID","name","gadm","coordinateUncertaintyInMeters","eventID","taxonConceptID","identifiedBy","dateIdentified","modified","references","rightsHolder","informationWithheld","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","taxonID","http...unknown.org.occurrenceDetails","rights","eventTime","identificationID","continent","higherClassification","lifeStage","occurrenceRemarks","nomenclaturalCode","fieldNotes","verbatimElevation","behavior","associatedTaxa","identifiedByIDs.type","identifiedByIDs.value","recordedByIDs.type","recordedByIDs.value","recordNumber","samplingProtocol","infraspecificEpithet","dataGeneralizations"
"2451","1788657241","Fratercula arctica (Linnaeus, 1758)",51.1747,-4.66902,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:40:24.777+0000",13,"none","HUMAN_OBSERVATION",10,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2010,7,14,"2010-07-14T00:00:00","2020-09-08T21:40:24.777+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.26_1","Devon","GBR.1.26.6_1","Teignbridge","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS495156534","obsr837809","OBS495156534","Atlantic Puffin","CLO","Devon","Lundy Island","EBIRD","1788657241","URN:catalog:CLO:EBIRD:OBS495156534","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","1793242634","Fratercula arctica (Linnaeus, 1758)",59.0063,-3.16759,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:26:59.287+0000",13,"none","HUMAN_OBSERVATION",100,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,20,"2010-07-20T00:00:00","2020-09-08T21:26:59.287+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.23_1","Orkney Islands","GBR.3.23.1_1","Orkney Islands","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS538501551","obsr416287","OBS538501551","Atlantic Puffin","CLO","Orkney Islands","Orkney Islands","EBIRD_ESP","1793242634","URN:catalog:CLO:EBIRD_ESP:OBS538501551","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","1794782451","Fratercula arctica (Linnaeus, 1758)",55.6165,-1.6553,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:40:51.242+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2010,7,30,"2010-07-30T00:00:00","2020-09-08T21:40:51.242+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.65_1","Northumberland","GBR.1.65.1_1","Northumberland","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS549236889","obsr133255","OBS549236889","Atlantic Puffin","CLO","Northumberland","Farne Islands NNR--Inner Farne Island","EBIRD","1794782451","URN:catalog:CLO:EBIRD:OBS549236889","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2454","1886974541","Fratercula arctica (Linnaeus, 1758)",57.513,-1.78467,"","71577ce3-32ea-4cf7-8046-b8ed4e098ffc","f13cb487-bf52-456f-a319-edc21642462c","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2020-08-25T14:58:33.266+0000","2020-09-01T16:03:27.713+0000",110,"none","HUMAN_OBSERVATION",71,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,1,"2010-07-01T00:00:00","2020-09-01T16:03:27.713+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.2_1","Aberdeenshire","GBR.3.2.1_1","Aberdeenshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","0f6fd963-2994-41ad-8cb3-078a687ca70d",NA,NA,"Puffin","NESBReC",NA,NA,"CI000042000000HE","1886974541","0f6fd963-2994-41ad-8cb3-078a687ca70d","Fratercula arctica (Linnaeus, 1758)",NA,2000,"CI0000420000B2XQ","NBNSYS0000000013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455","1886987813","Fratercula arctica (Linnaeus, 1758)",57.5085,-1.77635,"","71577ce3-32ea-4cf7-8046-b8ed4e098ffc","f13cb487-bf52-456f-a319-edc21642462c","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2020-08-25T14:58:33.266+0000","2020-09-01T16:03:27.690+0000",110,"none","HUMAN_OBSERVATION",71,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,1,"2010-07-01T00:00:00","2020-09-01T16:03:27.690+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.2_1","Aberdeenshire","GBR.3.2.1_1","Aberdeenshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","28236142-24e6-4463-b129-f40d688c4b69",NA,NA,"Puffin","NESBReC",NA,NA,"CI000042000000HE","1886987813","28236142-24e6-4463-b129-f40d688c4b69","Fratercula arctica (Linnaeus, 1758)",NA,1000,"CI0000420000B1EZ","NBNSYS0000000013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456","1886992763","Fratercula arctica (Linnaeus, 1758)",57.65237,-1.89275,"","71577ce3-32ea-4cf7-8046-b8ed4e098ffc","f13cb487-bf52-456f-a319-edc21642462c","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2020-08-25T14:58:33.266+0000","2020-09-01T16:03:26.644+0000",110,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,3,"2010-07-03T00:00:00","2020-09-01T16:03:26.644+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","be8c0b4c-3af2-4c41-a186-9328f672c736",NA,NA,"Puffin","NESBReC",NA,NA,"CI000042000000HE","1886992763","be8c0b4c-3af2-4c41-a186-9328f672c736","Fratercula arctica (Linnaeus, 1758)","none",1000,"CI0000420000B23M","NBNSYS0000000013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457","1887009680","Fratercula arctica (Linnaeus, 1758)",56.86169,-2.23942,"","71577ce3-32ea-4cf7-8046-b8ed4e098ffc","f13cb487-bf52-456f-a319-edc21642462c","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2020-08-25T14:58:33.266+0000","2020-09-01T16:03:28.782+0000",110,"none","HUMAN_OBSERVATION",125,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,11,"2010-07-11T00:00:00","2020-09-01T16:03:28.782+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.2_1","Aberdeenshire","GBR.3.2.1_1","Aberdeenshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","ec682aca-5d1b-4faf-87e9-64cc729fa8a2",NA,NA,"Puffin","NESBReC",NA,NA,"CI000042000000HE","1887009680","ec682aca-5d1b-4faf-87e9-64cc729fa8a2","Fratercula arctica (Linnaeus, 1758)",NA,1000,"CI0000420000AZI6","NBNSYS0000000013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","1887037544","Fratercula arctica (Linnaeus, 1758)",56.75336,-2.43497,"","71577ce3-32ea-4cf7-8046-b8ed4e098ffc","f13cb487-bf52-456f-a319-edc21642462c","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2020-08-25T14:58:33.266+0000","2020-09-01T16:03:26.824+0000",110,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,16,"2010-07-16T00:00:00","2020-09-01T16:03:26.824+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.2_1","Aberdeenshire","GBR.3.2.1_1","Aberdeenshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","d62fff1b-a8fc-47fe-a761-b1879b2766f4",NA,NA,"Puffin","NESBReC",NA,NA,"CI000042000000J5","1887037544","d62fff1b-a8fc-47fe-a761-b1879b2766f4","Fratercula arctica (Linnaeus, 1758)",NA,1000,"CI0000420000EMKW","NBNSYS0000000013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459","1887064579","Fratercula arctica (Linnaeus, 1758)",57.35147,-1.91856,"","71577ce3-32ea-4cf7-8046-b8ed4e098ffc","f13cb487-bf52-456f-a319-edc21642462c","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2020-08-25T14:58:33.266+0000","2020-09-01T16:03:26.029+0000",110,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,20,"2010-07-20T00:00:00","2020-09-01T16:03:26.029+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","917c561a-f7f7-4f55-9da9-c61ae17dd76c",NA,NA,"Puffin","NESBReC",NA,NA,"CI000042000000HE","1887064579","917c561a-f7f7-4f55-9da9-c61ae17dd76c","Fratercula arctica (Linnaeus, 1758)","none",2000,"CI0000420000B1K9","NBNSYS0000000013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460","1887069882","Fratercula arctica (Linnaeus, 1758)",56.91565,-2.20692,"","71577ce3-32ea-4cf7-8046-b8ed4e098ffc","f13cb487-bf52-456f-a319-edc21642462c","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2020-08-25T14:58:33.266+0000","2020-09-01T16:03:27.862+0000",110,"none","HUMAN_OBSERVATION",5,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,28,"2010-07-28T00:00:00","2020-09-01T16:03:27.862+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.2_1","Aberdeenshire","GBR.3.2.1_1","Aberdeenshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","515f0a12-a412-4a17-8db1-4e5904453082",NA,NA,"Puffin","NESBReC",NA,NA,"CI000042000000HE","1887069882","515f0a12-a412-4a17-8db1-4e5904453082","Fratercula arctica (Linnaeus, 1758)",NA,1000,"CI0000420000B0G8","NBNSYS0000000013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","2205717407","Fratercula arctica (Linnaeus, 1758)",54.2163,-0.264634,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:27:13.686+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2010,7,12,"2010-07-12T00:00:00","2020-09-08T21:27:13.686+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.63_1","North Yorkshire","GBR.1.63.6_1","Scarborough","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS652332891","obsr1141342","OBS652332891","Atlantic Puffin","CLO","North Yorkshire","Filey Brigg","EBIRD","2205717407","URN:catalog:CLO:EBIRD:OBS652332891","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462","2634011833","Fratercula arctica (Linnaeus, 1758)",55.700528,-1.751698,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:47:37.363+0000",233,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2010,7,13,"2010-07-13T13:13:00","2020-09-27T12:47:37.363+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,NA,NA,NA,NA,NA,NA,"WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","46831648","Roy Lowry","46831648",NA,"iNaturalist",NA,NA,"Observations","2634011833","https://www.inaturalist.org/observations/46831648","Fratercula arctica (Linnaeus, 1758)","none",25527,NA,NA,"Roy Lowry","2020-05-22T12:24:53","2020-06-12T15:18:03.000+0000","https://www.inaturalist.org/observations/46831648","Roy Lowry","Coordinate uncertainty increased to 25527m to protect threatened taxon","rkl","2010/07/13 1:13 PM BST","iNaturalist research-grade observations","Northumberland, England, GB","4504","https://www.inaturalist.org/observations/46831648","© Roy Lowry some rights reserved","12:13:00Z","104766965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463","2668749484","Fratercula arctica (Linnaeus, 1758)",51.7368,-5.24129,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:10:33.853+0000",13,"none","HUMAN_OBSERVATION",6000,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Wales",2010,7,26,"2010-07-26T00:00:00","2020-09-08T21:10:33.853+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.4_1","Wales","GBR.4.16_1","Pembrokeshire","GBR.4.16.1_1","Pembrokeshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS747877567","obsr90395","OBS747877567","Atlantic Puffin","CLO","Pembrokeshire","Marloes","EBIRD","2668749484","URN:catalog:CLO:EBIRD:OBS747877567","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2464","2679166626","Fratercula arctica (Linnaeus, 1758)",54.1477,-0.167413,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:10:18.443+0000",13,"none","HUMAN_OBSERVATION",NA,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2010,7,1,"2010-07-01T00:00:00","2020-09-08T21:10:18.443+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.31_1","East Riding of Yorkshire","GBR.1.31.1_1","East Riding of Yorkshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS766759165","obsr227271","OBS766759165","Atlantic Puffin","CLO","East Riding of Yorkshire","Bempton Cliffs RSPB Reserve","EBIRD","2679166626","URN:catalog:CLO:EBIRD:OBS766759165","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465","2722919466","Fratercula arctica (Linnaeus, 1758)",55.2634,-1.57259,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:10:55.548+0000",13,"none","HUMAN_OBSERVATION",3,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2010,7,12,"2010-07-12T00:00:00","2020-09-08T21:10:55.548+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.65_1","Northumberland","GBR.1.65.1_1","Northumberland","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS845778537","obsr1186890","OBS845778537","Atlantic Puffin","CLO","Northumberland","Druridge Pools NR","EBIRD","2722919466","URN:catalog:CLO:EBIRD:OBS845778537","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466","2723637761","Fratercula arctica (Linnaeus, 1758)",55.2634,-1.57259,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:43:59.143+0000",13,"none","HUMAN_OBSERVATION",10,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","England",2010,7,10,"2010-07-10T00:00:00","2020-09-08T21:43:59.143+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.1_1","England","GBR.1.65_1","Northumberland","GBR.1.65.1_1","Northumberland","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS845778549","obsr1186890","OBS845778549","Atlantic Puffin","CLO","Northumberland","Druridge Pools NR","EBIRD","2723637761","URN:catalog:CLO:EBIRD:OBS845778549","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2467","2757309235","Fratercula arctica (Linnaeus, 1758)",56.1863,-2.55747,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:29:37.797+0000",13,"none","HUMAN_OBSERVATION",500,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Scotland",2010,7,2,"2010-07-02T00:00:00","2020-09-08T21:29:37.797+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.3_1","Scotland","GBR.3.15_1","Fife","GBR.3.15.1_1","Fife","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS722065289","obsr1292283","OBS722065289","Atlantic Puffin","CLO","Fife","Isle of May","EBIRD","2757309235","URN:catalog:CLO:EBIRD:OBS722065289","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468","2789741122","Fratercula arctica (Linnaeus, 1758)",51.7374,-5.29438,"","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","GB","DWC_ARCHIVE","2020-06-30T08:20:54.124+0000","2020-09-08T21:12:13.622+0000",13,"none","HUMAN_OBSERVATION",1,"PRESENT",2481353,1,44,212,7192402,2985,2481352,2481353,2481353,"Fratercula arctica (Linnaeus, 1758)","Animalia","Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula arctica","Fratercula","arctica","SPECIES","ACCEPTED","Wales",2010,7,2,"2010-07-02T00:00:00","2020-09-08T21:12:13.622+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","GBR","United Kingdom","GBR.4_1","Wales","GBR.4.16_1","Pembrokeshire","GBR.4.16.1_1","Pembrokeshire","WGS84","Aves","GB","none","none","United Kingdom of Great Britain and Northern Ireland","OBS824774106","obsr1435611","OBS824774106","Atlantic Puffin","CLO","Pembrokeshire","Skomer Island WTSWW NR","EBIRD","2789741122","URN:catalog:CLO:EBIRD:OBS824774106","Fratercula arctica (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
